771.09,-81.318,-57.204,-25.125,-23.137,-136.05
14.381,-0.2048,0.35521,1.9186,2.3368,0.49878
14.6,0,-1,3.2,3.6,-1.2
17.2,2.4,9.6,1.6,7.2,11.8
9.6,-0.2,1.2,1.4,0,-1.8
